Provincia,Partido,Localidad,Otras Velocidades,Hasta 512 Kbps,+ 512 Kbps - 1 Mbps,+ 1 Mbps - 6 Mbps,+ 6 Mbps - 10 Mbps,+ 10 Mbps - 20 Mbps,+ 20 Mbps - 30 Mbps,+ 30 Mbps,Adsl,Cablemodem,Dial Up,Fibra Optica,Otras Tecnologias,Satelital,Wimax,Wireless,Población,Latitud,Longitud
Santiago Del Estero,Aguirre,Villa General Mitre (Est. Pinto),0.0,3.0,0.0,0.0,375.0,0.0,0.0,1.0,0,229,0,0,0,3,0,2,4678,-29.1396357162399,-62.5623960538287
Santiago Del Estero,Alberdi,Campo Gallo,0.0,9.0,0.0,0.0,42.0,1.0,1.0,2.0,0,0,0,5,11,4,0,35,6222,-26.5814190604185,-62.8262003213668
Santiago Del Estero,Alberdi,Coronel Manuel L. Rico,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,78,-26.3836138959603,-61.8096452907377
Santiago Del Estero,Alberdi,Donadeu,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,0,0,1,0,0,0,0,559,-26.71841825532,-62.6879637973159
Santiago Del Estero,Alberdi,Sachayoj,2.0,2.0,0.0,171.0,25.0,7.0,0.0,0.0,0,0,0,203,0,4,0,0,2777,-26.6495967935988,-61.7871497439271
Santiago Del Estero,Alberdi,Santos Lugares,57.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,11,57,0,0,5,313,-26.6920881873751,-63.5584901602003
Santiago Del Estero,Atamisqui,Estación Atamisqui,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1,0,0,1,0,1,0,0,418,-28.4989570837627,-63.9077257443296
Santiago Del Estero,Atamisqui,Medellín,0.0,1.0,0.0,29.0,1.0,1.0,0.0,0.0,0,0,0,2,0,1,0,29,565,-28.6675583374352,-63.7041964723455
Santiago Del Estero,Atamisqui,Villa Atamisqui,1.0,1.0,0.0,45.0,1.0,0.0,0.0,1.0,1,0,0,1,0,2,0,45,3289,-28.5100801277829,-63.7395224086495
Santiago Del Estero,Avellaneda,Colonia Dora,0.0,2.0,0.0,15.0,319.0,10.0,1.0,2.0,73,10,0,0,0,2,0,5,3364,-28.6003169561704,-62.872101252199
Santiago Del Estero,Avellaneda,Herrera,100.0,1.0,0.0,0.0,151.0,0.0,0.0,0.0,0,3,0,0,100,1,0,0,1894,-28.485845127167,-62.9926469968689
Santiago Del Estero,Avellaneda,Icaño,0.0,1.0,0.0,79.0,158.0,0.0,0.0,0.0,0,3,0,0,0,1,0,79,1975,-28.6807238990398,-62.7989820714201
Santiago Del Estero,Avellaneda,Lugones,0.0,1.0,0.0,0.0,97.0,0.0,0.0,0.0,0,2,0,0,0,1,0,0,1222,-28.3418852045255,-63.2706691942439
Santiago Del Estero,Avellaneda,Real Sayana,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0,2,0,0,0,0,0,0,1412,-28.8151294886589,-62.7610345462438
Santiago Del Estero,Avellaneda,Villa Mailín,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,1061,-28.4893268442445,-63.2031078475841
Santiago Del Estero,Banda,Abra Grande,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,138,-27.2931330160432,-64.379064524629
Santiago Del Estero,Banda,Chaupi Pozo,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,382,-27.5289028812003,-64.3963586561163
Santiago Del Estero,Banda,Clodomira,5.0,1.0,0.0,416.0,1.0,1.0,0.0,2.0,0,0,0,3,5,1,0,417,9661,-27.5939389294979,-64.0826491614352
Santiago Del Estero,Banda,La Banda,1.0,3.0,0.0,359.0,7.0,6.0,4.0,1329.0,27,48,0,1261,0,4,0,367,106441,-27.7598104844079,-64.1861422955531
Santiago Del Estero,Banda,Los Quiroga,0.0,1.0,0.0,45.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,45,1065,-27.669552,-64.3737159
Santiago Del Estero,Banda,Simbolar,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,2344,-27.652696,-64.1924887
Santiago Del Estero,Belgrano,Bandera,0.0,3.0,0.0,0.0,457.0,0.0,12.0,2.0,0,429,0,3,0,3,0,69,6536,-28.8735129458763,-62.169826238046
Santiago Del Estero,Belgrano,Cuatro Bocas,0.0,1.0,0.0,0.0,95.0,0.0,2.0,0.0,0,0,0,0,0,1,0,97,115,-28.8789396191069,-61.8155670834195
Santiago Del Estero,Belgrano,Fortín Inca,0.0,1.0,0.0,0.0,147.0,0.0,1.0,0.0,0,0,0,0,0,1,0,111,487,-29.1040556658268,-61.8431626122076
Santiago Del Estero,Belgrano,Guardia Escolta,0.0,1.0,0.0,4.0,16.0,1.0,1.0,0.0,5,4,0,0,0,1,0,13,894,-28.9703488914731,-62.035706028836
Santiago Del Estero,Capital,El Mojón,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,3,85,-28.0035728575011,-64.1447936528647
Santiago Del Estero,Capital,El Zanjón,0.0,1.0,0.0,96.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,96,2290,-27.886040581301,-64.1730797752693
Santiago Del Estero,Capital,Los Cardozos,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0,0,0,2,0,0,0,3,165,-27.9481087215396,-64.1435890450184
Santiago Del Estero,Capital,Maco,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,78,550,-27.847639,-64.2284572
Santiago Del Estero,Capital,Maquito,0.0,1.0,0.0,43.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,43,84,-27.8717,-64.2444
Santiago Del Estero,Capital,Morales,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,204,-27.7097477481356,-64.3236662614394
Santiago Del Estero,Capital,Puesto De San Antonio,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,84,-27.6875293590131,-64.3395984822365
Santiago Del Estero,Capital,San Pedro,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0,0,0,0,250,0,0,4,250,-27.9550739860833,-64.1078997635937
Santiago Del Estero,Capital,Santa María,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,4,338,-27.9635432986366,-64.1529363950511
Santiago Del Estero,Capital,Santiago Del Estero,0.0,5.0,908.0,18121.0,49366.0,16765.0,464.0,9169.0,6794,77801,2,8597,1,5,0,1707,252192,-27.8089009906807,-64.2166602117129
Santiago Del Estero,Capital,Vuelta De La Barranca,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,4,219,-27.8528,-64.23
Santiago Del Estero,Capital,Yanda,0.0,0.0,0.0,34.0,0.0,2.0,2.0,0.0,0,0,0,0,0,0,0,38,201,-27.8717,-64.2444
Santiago Del Estero,Choya,Choya,2.0,1.0,0.0,7.0,41.0,7.0,0.0,1.0,53,0,0,3,0,3,0,0,1042,-28.49424,-64.8563
Santiago Del Estero,Choya,Estación La Punta,0.0,0.0,0.0,119.0,324.0,35.0,0.0,0.0,478,0,0,0,0,0,0,0,409,-28.4336985809233,-64.6630390297412
Santiago Del Estero,Choya,Frías,0.0,2.0,0.0,1711.0,908.0,151.0,5.0,2439.0,1975,58,0,2390,0,2,0,782,26649,-28.6752274468134,-65.043543609352
Santiago Del Estero,Choya,Laprida,0.0,5.0,0.0,0.0,1.0,2.0,0.0,0.0,0,0,0,3,0,0,0,5,1197,-28.4073548165504,-64.4541927821887
Santiago Del Estero,Choya,Tapso,0.0,0.0,0.0,71.0,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0,71,691,-28.4006,-65.1019
Santiago Del Estero,Choya,Villa La Punta,0.0,6.0,0.0,0.0,2.0,0.0,0.0,2.0,0,0,0,4,0,1,0,5,819,-28.4059960583853,-64.7158920819925
Santiago Del Estero,Copo,El Caburé,20.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0,0,0,0,20,0,0,100,737,-26.0030698341396,-62.323388601784
Santiago Del Estero,Copo,La Firmeza,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,20,69,-25.9734496033409,-63.1213341247899
Santiago Del Estero,Copo,Los Pirpintos,0.0,1.0,0.0,200.0,0.0,0.0,0.0,0.0,0,0,0,200,0,1,0,0,1729,-26.1143281340404,-62.0443344069224
Santiago Del Estero,Copo,Los Tigres,80.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0,0,0,0,80,0,0,50,161,-25.9094965483747,-62.5920554191228
Santiago Del Estero,Copo,Monte Quemado,4.0,4.0,0.0,0.0,243.0,0.0,0.0,0.0,0,0,0,243,2,6,0,0,12543,-25.8042379417741,-62.8316265906336
Santiago Del Estero,Copo,Nueva Esperanza,0.0,1.0,0.0,50.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,50,72,-26.0338455788063,-63.3180066835521
Santiago Del Estero,Copo,Pampa De Los Guanacos,0.0,3.0,0.0,171.0,25.0,7.0,0.0,0.0,0,0,0,203,0,3,0,0,5273,-26.2062855993673,-61.8178937032973
Santiago Del Estero,Copo,San José Del Boquerón,120.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,120,0,0,5,38,-26.1156583469237,-63.5880042931729
Santiago Del Estero,Copo,Urutaú,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,30,137,-25.7123770498498,-63.0412753199535
Santiago Del Estero,Figueroa,Bandera Bajada,0.0,5.0,0.0,0.0,1.0,0.0,1.0,1.0,0,0,0,3,0,0,0,5,964,-27.28467570616,-63.4642431343784
Santiago Del Estero,Figueroa,Caspi Corral,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,5,251,-27.3907615134973,-63.5489561890655
Santiago Del Estero,Figueroa,La Cañada,0.0,1.0,0.0,45.0,2.0,2.0,0.0,0.0,0,0,0,4,0,1,0,45,1696,-27.7276588087454,-63.7176686023268
Santiago Del Estero,Figueroa,La Invernada,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1,0,0,2,0,0,0,1,517,-27.3862606116963,-63.4356002677335
Santiago Del Estero,Figueroa,Vaca Huañuna,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,3,185,-27.4744926059622,-63.4699375343126
Santiago Del Estero,Figueroa,Villa Figueroa,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0,3,72,-27.7191635118164,-63.4627541092023
Santiago Del Estero,General Taboada,Añatuya,0.0,4.0,0.0,149.0,2026.0,16.0,2.0,1338.0,192,752,0,1327,200,4,0,365,23286,-28.4604679974535,-62.7596093300983
Santiago Del Estero,General Taboada,Averías,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0,0,0,0,0,0,0,4,371,-28.741220514431,-62.3821980617677
Santiago Del Estero,General Taboada,Estación Tacañitas,0.0,1.0,0.0,0.0,85.0,0.0,1.0,0.0,0,0,0,2,0,1,0,3,1060,-28.6138541583173,-62.5238361883097
Santiago Del Estero,General Taboada,Los Juríes,0.0,1.0,0.0,153.0,1.0,0.0,1.0,2.0,0,153,0,4,0,1,0,0,3833,-28.4484755911851,-62.0335980843552
Santiago Del Estero,General Taboada,Tomás Young,0.0,0.0,0.0,43.0,1.0,1.0,0.0,0.0,0,43,0,0,0,0,0,2,455,-28.6023467596818,-62.1835158055122
Santiago Del Estero,Guasayán,Lavalle,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0,0,0,200,2,0,1,1554,-28.2413819630777,-65.0404186745627
Santiago Del Estero,Guasayán,San Pedro,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1,0,0,0,0,0,0,2,1997,-28.004477679772,-65.1016629117011
Santiago Del Estero,Jiménez,El Arenal,72.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,72,1,0,0,54,-26.803881840061,-64.5660149632156
Santiago Del Estero,Jiménez,El Bobadal,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,5,1,0,0,1466,-26.7503821112546,-64.3648190953026
Santiago Del Estero,Jiménez,El Charco,30.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0,0,0,3,30,0,0,0,178,-27.2617112952825,-64.6538973422057
Santiago Del Estero,Jiménez,Gramilla,48.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,1,48,0,0,0,409,-27.296511056423,-64.5873228806684
Santiago Del Estero,Jiménez,Isca Yacu,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,7,0,0,0,87,-27.0297711564072,-64.6107274402212
Santiago Del Estero,Jiménez,Pozo Hondo,0.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,0,0,0,3,181,3,0,0,3249,-27.1937927074288,-64.4393140879384
Santiago Del Estero,Juan F. Ibarra,El Colorado,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,1,0,0,735,-27.9174428714196,-62.1171378956456
Santiago Del Estero,Juan F. Ibarra,El Cuadrado,0.0,1.0,0.0,0.0,120.0,0.0,1.0,0.0,0,0,0,0,0,1,0,121,143,-28.2913337442834,-61.720781100109
Santiago Del Estero,Juan F. Ibarra,Matará,0.0,1.0,0.0,20.0,1.0,1.0,1.0,0.0,0,0,0,3,0,1,0,20,1172,-28.1124229765898,-63.1276057745649
Santiago Del Estero,Juan F. Ibarra,Suncho Corral,0.0,2.0,0.0,108.0,188.0,20.0,0.0,0.0,243,0,0,0,0,2,0,73,7201,-27.9425197490166,-63.3697735786557
Santiago Del Estero,Juan F. Ibarra,Vilelas,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1,0,0,0,0,1,0,2,1723,-27.9532653685769,-62.5456888179709
Santiago Del Estero,Loreto,Villa San Martín (Est. Loreto),0.0,1.0,0.0,335.0,2.0,0.0,0.0,4.0,0,0,0,0,0,1,0,341,10996,-28.3266654290546,-64.105600188844
Santiago Del Estero,Mitre,Villa Unión,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0,3,0,0,0,1,0,0,510,-29.4117845166099,-62.6857417034462
Santiago Del Estero,Moreno,Aerolito,27.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,25,2,0,0,249,-27.2364425382852,-62.3796577004907
Santiago Del Estero,Moreno,Alhuampa,21.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,0,0,1,20,1,0,0,471,-27.1324238744579,-62.5491681163406
Santiago Del Estero,Moreno,Hasse,15.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,15,0,0,0,347,-27.0717441766102,-62.6462012878265
Santiago Del Estero,Moreno,Hernán Mejía Miraval,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,156,-27.1752881258606,-62.4257292710739
Santiago Del Estero,Moreno,Las Tinajas,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2,0,0,1624,-27.461472889843,-62.9188088964109
Santiago Del Estero,Moreno,Patay,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,232,-26.8429204209178,-62.9328911113827
Santiago Del Estero,Moreno,Pueblo Pablo Torelo (Est. Otumpa),50.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,0,0,1,50,0,0,0,439,-27.3305544890762,-62.2264018429329
Santiago Del Estero,Moreno,Quimilí,0.0,6.0,0.0,731.0,280.0,34.0,1.0,5.0,382,661,0,0,250,6,0,8,15052,-27.634290977928,-62.3568862967013
Santiago Del Estero,Moreno,Roversi,15.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,15,1,0,0,185,-27.5931208227354,-61.9454442933124
Santiago Del Estero,Moreno,Tintina,0.0,3.0,0.0,0.0,147.0,0.0,0.0,2.0,0,0,0,149,0,3,0,0,3537,-27.0259291304013,-62.6624439965305
Santiago Del Estero,Moreno,Weisburd,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0,0,0,0,0,0,0,32,1842,-27.309625039991,-62.5400580550113
Santiago Del Estero,Ojo De Agua,Sol De Julio,0.0,2.0,0.0,39.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2,0,39,2437,-29.5732131900914,-63.3519718397153
Santiago Del Estero,Ojo De Agua,Villa Ojo De Agua,0.0,0.0,0.0,58.0,2.0,0.0,1.0,2.0,0,0,0,4,333,0,0,62,6776,-29.5212673985671,-63.5916997386265
Santiago Del Estero,Pellegrini,El Mojón,20.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,0,0,4,1620,-26.1227673476409,-64.2866649635389
Santiago Del Estero,Pellegrini,Las Delicias,38.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,38,0,0,3,639,-26.7064602755708,-63.962722918298
Santiago Del Estero,Pellegrini,Nueva Esperanza,43.0,11.0,0.0,0.0,1.0,0.0,0.0,2.0,0,0,0,3,134,1,0,10,5145,-26.2281708369451,-64.2165350542077
Santiago Del Estero,Pellegrini,Rapelli,13.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1,0,0,2,13,0,0,0,1303,-26.4226389838804,-64.4823360114476
Santiago Del Estero,Pellegrini,Santo Domingo,60.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,60,0,0,5,152,-26.2546885459751,-63.7552458641711
Santiago Del Estero,Quebrachos,Ramírez De Velazco,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,256,-29.2435669638154,-63.3724472525701
Santiago Del Estero,Quebrachos,Sumampa,0.0,1.0,0.0,192.0,0.0,0.0,0.0,0.0,0,147,0,0,0,1,0,45,5559,-29.3869,-63.4778
Santiago Del Estero,Quebrachos,Sumampa Viejo,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,18,53,-29.38518,-63.4576167
Santiago Del Estero,Río Hondo,Chañar Pozo De Abajo,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3,0,0,0,62,-27.6032640691893,-64.6291414240627
Santiago Del Estero,Río Hondo,Chauchillas,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2,1,0,0,146,-27.5578779533854,-64.5047691864018
Santiago Del Estero,Río Hondo,Colonia Tinco,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,4,1,0,0,838,-27.4706728097674,-64.8807611774259
Santiago Del Estero,Río Hondo,El Charco,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,95,-27.2292,-64.7017
Santiago Del Estero,Río Hondo,Gramilla,0.0,1.0,0.0,73.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,73,301,-27.3384269183396,-64.5620856680986
Santiago Del Estero,Río Hondo,Los Núñez,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,7,0,0,0,573,-27.5356,-64.5275
Santiago Del Estero,Río Hondo,Mansupa,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2,0,0,0,330,-27.4976599537674,-64.855588327279
Santiago Del Estero,Río Hondo,Pozuelos,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,689,-27.3436338395462,-64.7026752507441
Santiago Del Estero,Río Hondo,Termas De Río Hondo,80.0,1.0,0.0,1181.0,1512.0,108.0,2.0,6.0,2433,0,0,3,80,1,0,377,32166,-27.4969,-64.86360123
Santiago Del Estero,Río Hondo,Villa Río Hondo,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,10,0,0,0,705,-27.634837302922,-64.8202799876287
Santiago Del Estero,Rivadavia,Colonia Alpina,0.0,1.0,0.0,51.0,5.0,0.0,0.0,0.0,0,50,0,0,0,1,0,45,403,-30.0328848601865,-61.9858847419354
Santiago Del Estero,Rivadavia,Selva,0.0,2.0,0.0,516.0,115.0,443.0,141.0,21.0,0,557,0,452,0,2,0,256,2878,-29.7411965865744,-61.9305030989562
Santiago Del Estero,Robles,Beltrán,0.0,1.0,0.0,113.0,102.0,4.0,0.0,2.0,151,0,0,0,0,1,0,70,6352,-27.8529414386088,-63.9976109802064
Santiago Del Estero,Robles,Colonia El Simbolar,0.0,2.0,0.0,42.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2,0,42,4197,-27.7503159458049,-63.7954247865397
Santiago Del Estero,Robles,Fernández,0.0,1.0,0.0,295.0,447.0,93.0,6.0,4.0,737,0,0,2,0,1,0,108,12886,-27.9258,-63.8961
Santiago Del Estero,Robles,Ingeniero Forres (Est. Chaguar Punco),1.0,1.0,0.0,92.0,1.0,0.0,2.0,1.0,0,0,0,1,0,1,0,96,5463,-27.8988045313331,-63.9153240631198
Santiago Del Estero,Robles,Vilmer,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,0,1,0,0,932,-27.8080876156289,-64.0900764558405
Santiago Del Estero,Salavina,Chilca Juliana,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0,0,0,2,0,1,0,1,539,-28.795424,-63.574164
Santiago Del Estero,Salavina,Los Telares,0.0,1.0,0.0,4.0,1.0,0.0,0.0,1.0,0,0,0,2,0,1,0,0,2573,-28.9961060752517,-63.3596611334149
Santiago Del Estero,Salavina,Villa Salavina,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,829,-28.804238,-63.427367
Santiago Del Estero,San Martín,Brea Pozo,0.0,1.0,0.0,73.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,73,1878,-28.2625484480748,-63.8794848442523
Santiago Del Estero,San Martín,Estación Robles,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,388,-28.066906709842,-63.9232936486892
Santiago Del Estero,San Martín,Estación Taboada,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0,0,0,0,0,1,0,3,1512,-28.0244133561374,-63.6780500726067
Santiago Del Estero,Sarmiento,Garza,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,2584,-28.1640640623966,-63.4693456111254
Santiago Del Estero,Silípica,Árraga,0.0,1.0,0.0,83.0,1.0,2.0,0.0,0.0,1,0,0,2,0,1,0,83,1136,-28.0781229945078,-64.1575725231187
Santiago Del Estero,Silípica,Nueva Francia,0.0,1.0,0.0,30.0,1.0,0.0,1.0,0.0,1,0,0,0,0,1,0,31,1091,-28.197257042159,-64.1289571495793
Santiago Del Estero,Silípica,Simbol,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,0,0,0,0,0,0,1,613,-28.1281475866785,-64.1477934328695
Tierra Del Fuego,Antartida Argentina,Base Belgrano Ii,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,-77.8740088546501,-34.6265601051448
Tierra Del Fuego,Antartida Argentina,Base Orcadas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,-60.737817304161,-44.7376600159669
Tierra Del Fuego,Antartida Argentina,Base San Martin,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,-68.1300703213167,-67.101329501464
Tierra Del Fuego,Río Grande,Río Grande,575.0,17.0,198.0,9234.0,8039.0,6835.0,1870.0,1421.0,8102,19558,137,397,138,15,0,3,66475,-53.7870473449159,-67.7132350718047
Tierra Del Fuego,Río Grande,Tolhuin,0.0,1.0,9.0,20.0,71.0,234.0,2.0,0.0,281,0,0,2,0,1,0,45,2626,-54.5113867546733,-67.195804463563
Tierra Del Fuego,Ushuaia,Laguna Escondida,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2,0,0,129,-54.6376860828691,-67.766940855265
Tierra Del Fuego,Ushuaia,Ushuaia,1245.0,3.0,111.0,2979.0,5522.0,14296.0,1775.0,355.0,4371,21735,175,4,178,4,0,109,56593,-54.8036404601709,-68.3160624772532
Tucuman,Burruyacú,7 De Abril,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0,0,0,0,0,3,0,3,492,-26.2918847472245,-64.5005128631092
Tucuman,Burruyacú,Garmendia,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,3059,-26.5736893005766,-64.5576861101138
Tucuman,Burruyacú,Piedrabuena,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,471,-26.7398606901892,-64.6493040222716
Tucuman,Burruyacú,Villa Burruyacú,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0,0,0,12,0,3,0,3,2168,-26.5003323203292,-64.7419938212453
Tucuman,Capital,San Miguel De Tucumán (Est. Tucumán),14533.0,18.0,0.0,22417.0,18117.0,20793.0,910.0,119392.0,46392,19632,30,129584,338,15,0,504,548866,-26.82900979033,-65.2105441811048
Tucuman,Chicligasta,Arcadia,0.0,0.0,0.0,1.0,16.0,2.0,0.0,0.0,19,0,0,0,0,0,0,0,2072,-27.3069484835773,-65.576067487854
Tucuman,Chicligasta,Concepción,1.0,0.0,0.0,1597.0,1653.0,89.0,1.0,2555.0,3343,75,0,2480,0,0,0,23,49782,-27.3421785890325,-65.598557597657
Tucuman,Chicligasta,La Trinidad,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,5,0,0,0,0,0,0,0,4274,-27.413472537684,-65.5152314804134
Tucuman,Cruz Alta,Alderetes,0.0,0.0,0.0,5.0,1.0,65.0,124.0,2788.0,0,8,0,2970,5,0,0,0,41947,-26.8220641277209,-65.1385924038502
Tucuman,Cruz Alta,Banda Del Río Salí,0.0,0.0,0.0,104.0,5.0,4.0,1.0,2695.0,0,74,0,2625,14,0,0,96,63226,-26.8438678881267,-65.1632837939025
Tucuman,Cruz Alta,Delfín Gallo,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0,0,0,0,0,0,0,10,8828,-26.8541670602329,-65.0915199952372
Tucuman,Cruz Alta,El Bracho,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,10,613,-26.9921019189366,-65.1812450251063
Tucuman,Cruz Alta,La Florida,2.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,1,0,0,0,0,2,0,10,5959,-26.8190592540013,-65.0943210848409
Tucuman,Cruz Alta,Las Cejas,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,3,0,0,1826,-26.8878173829847,-64.7430772509051
Tucuman,Cruz Alta,Los Ralos,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0,0,0,0,0,0,0,10,9429,-26.8770998455409,-64.9748987513019
Tucuman,Cruz Alta,Pacará,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,2,830,-26.8992133086383,-65.1492861893342
Tucuman,Cruz Alta,Ranchillos,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,6892,-26.9547865827356,-65.0483776049689
Tucuman,Cruz Alta,San Andrés,0.0,0.0,0.0,26.0,344.0,69.0,0.0,0.0,438,0,0,2,0,0,0,0,3153,-26.8884969343068,-65.1963401762121
